#Creator: pendulumviewEventBuffer
#Creation time: Sun Jan 11 01:39:54 2009
#Time A	Pos A	Time B	Pos B
#[s]	[au]	[s]	[au]
58.169	447	58.194	483
58.219	447	58.245	479
58.270	447	58.296	475
58.320	446	58.346	472
58.372	447	58.397	470
58.422	447	58.447	469
58.473	447	58.498	468
58.523	447	58.549	468
58.574	446	58.600	469
58.624	447	58.650	471
58.676	446	58.701	474
58.726	446	58.751	477
58.777	447	58.803	480
58.827	446	58.853	483
58.878	446	58.904	488
58.929	446	58.954	492
58.980	446	59.005	495
59.030	446	59.056	500
59.081	447	59.107	502
59.131	447	59.157	503
59.183	446	59.208	503
59.233	447	59.258	503
59.284	448	59.309	502
59.334	447	59.360	500
59.385	446	59.411	497
59.435	446	59.461	494
59.487	449	59.512	491
59.537	447	59.562	486
59.588	447	59.614	483
59.638	447	59.664	479
59.689	447	59.715	475
59.740	446	59.765	473
59.791	446	59.816	470
59.841	446	59.867	470
59.892	446	59.918	469
59.942	446	59.968	470
59.994	446	60.019	471
60.044	447	60.069	472
60.095	447	60.121	474
60.145	447	60.171	478
60.196	446	60.222	482
60.246	448	60.272	485
60.298	447	60.323	490
60.348	447	60.373	491
60.399	447	60.425	495
60.449	447	60.475	498
60.500	448	60.526	501
60.551	446	60.576	501
60.602	447	60.627	501
60.652	446	60.678	501
60.703	447	60.729	500
60.753	446	60.779	497
60.805	446	60.830	496
60.855	447	60.880	493
60.906	448	60.932	488
60.956	447	60.982	486
61.007	447	61.033	482
61.057	447	61.083	478
61.109	447	61.134	476
61.159	446	61.184	473
61.210	446	61.236	471
61.260	447	61.286	471
61.311	446	61.337	471
61.362	447	61.387	471
61.413	446	61.438	472
61.463	446	61.489	475
61.514	447	61.540	477
61.564	446	61.590	480
61.616	447	61.641	484
61.666	446	61.691	486
61.717	447	61.743	489
61.767	447	61.793	492
61.818	447	61.844	495
61.868	446	61.894	497
61.920	447	61.945	497
61.970	447	61.995	500
62.021	448	62.047	500
62.071	445	62.097	500
62.122	446	62.148	497
62.173	446	62.198	495
62.224	447	62.249	493
62.274	445	62.300	491
62.325	447	62.351	488
62.375	447	62.401	485
62.427	447	62.452	483
62.477	448	62.502	479
62.528	446	62.554	476
62.578	447	62.604	475
62.629	447	62.655	473
62.679	447	62.705	473
62.731	447	62.756	472
62.782	445	62.806	474
62.832	448	62.858	475
62.883	448	62.908	476
62.933	447	62.959	478
62.985	447	63.009	481
63.035	447	63.060	484
63.086	446	63.111	487
63.136	448	63.162	491
63.187	447	63.212	493
63.238	448	63.263	494
63.289	447	63.313	496
63.339	447	63.365	497
63.390	447	63.415	498
63.440	446	63.466	498
63.492	446	63.516	498
63.542	446	63.567	496
63.593	446	63.617	495
63.643	448	63.669	492
63.694	447	63.719	490
63.744	448	63.770	486
63.796	447	63.820	484
63.846	447	63.871	482
63.897	448	63.922	480
63.947	446	63.973	477
63.998	447	64.023	476
64.049	447	64.074	474
64.100	448	64.124	474
64.150	446	64.176	474
64.201	447	64.226	475
64.251	447	64.277	476
64.303	447	64.327	478
64.353	446	64.378	480
64.404	447	64.428	481
64.454	447	64.480	485
64.505	447	64.530	487
64.555	446	64.581	489
64.607	447	64.631	493
64.657	447	64.682	495
64.708	447	64.733	496
64.758	446	64.784	496
64.809	447	64.834	497
64.860	447	64.885	496
64.911	447	64.935	495
64.961	446	64.987	494
65.012	447	65.037	493
65.062	447	65.088	491
65.114	446	65.138	489
65.164	447	65.189	485
65.215	446	65.239	484
65.265	447	65.291	481
65.316	447	65.341	478
65.366	447	65.392	476
65.418	447	65.442	476
65.468	447	65.493	475
65.519	448	65.544	475
65.569	446	65.595	475
65.620	447	65.645	476
65.671	446	65.696	478
65.722	447	65.747	480
65.772	447	65.798	482
65.823	447	65.849	483
65.873	446	65.899	485
65.925	446	65.950	488
65.975	446	66.000	491
66.026	446	66.052	492
66.076	447	66.102	494
66.127	447	66.153	495
66.177	446	66.203	495
66.229	448	66.254	496
66.279	447	66.304	495
66.330	447	66.356	494
66.380	447	66.406	494
66.431	448	66.457	492
66.482	446	66.507	489
66.533	447	66.558	488
66.583	447	66.609	486
66.634	447	66.660	483
66.684	446	66.710	481
66.736	447	66.761	480
66.786	447	66.811	478
66.837	447	66.863	477
66.887	446	66.913	476
66.938	447	66.964	476
66.988	446	67.014	477
67.040	445	67.065	478
67.090	447	67.115	480
67.141	447	67.167	481
67.191	447	67.217	483
67.242	447	67.268	484
67.293	447	67.318	488
67.344	448	67.369	489
67.394	446	67.420	489
67.445	447	67.471	492
67.495	446	67.521	493
67.547	447	67.572	494
67.597	447	67.622	493
67.648	447	67.674	494
67.698	447	67.724	494
67.749	447	67.775	492
67.799	447	67.825	490
67.851	446	67.876	490
67.901	447	67.926	488
67.952	447	67.978	486
68.002	447	68.028	485
68.053	447	68.079	482
68.104	447	68.129	481
68.155	447	68.180	479
68.205	446	68.231	478
68.256	447	68.282	478
68.306	447	68.332	478
68.358	447	68.383	478
68.408	445	68.433	479
68.459	447	68.485	480
68.509	446	68.535	480
68.560	447	68.586	483
68.610	447	68.636	483
68.662	447	68.687	486
68.712	446	68.737	487
68.763	445	68.789	487
68.813	446	68.839	490
68.864	447	68.890	491
68.915	447	68.940	493
68.966	447	68.991	494
69.017	448	69.042	494
69.067	447	69.093	491
69.118	447	69.143	493
69.169	447	69.194	491
69.220	447	69.244	489
69.270	446	69.296	489
69.321	447	69.346	486
69.371	447	69.397	485
69.423	447	69.447	484
69.473	446	69.498	483
69.524	446	69.548	481
69.574	447	69.600	480
69.625	447	69.650	479
69.675	447	69.701	479
69.727	446	69.751	479
69.777	447	69.802	480
69.828	447	69.853	480
69.878	447	69.904	482
69.929	448	69.954	483
69.980	447	70.005	484
70.031	447	70.055	484
70.081	447	70.107	486
70.132	447	70.157	488
70.182	447	70.208	490
70.234	446	70.258	490
70.284	447	70.309	490
70.335	447	70.359	492
70.385	446	70.411	491
70.436	447	70.461	492
70.486	447	70.512	491
70.538	447	70.562	490
70.588	446	70.613	489
70.639	447	70.664	488
70.689	446	70.715	487
70.740	447	70.765	486
70.791	447	70.816	485
70.842	447	70.866	481
70.892	448	70.918	483
70.943	447	70.968	481
70.993	447	71.019	481
71.045	445	71.069	481
71.095	447	71.120	480
71.146	446	71.170	481
71.196	446	71.222	480
71.247	447	71.272	482
71.297	447	71.323	482
71.349	447	71.373	484
71.399	446	71.424	484
71.450	447	71.475	486
71.500	447	71.526	487
71.551	448	71.576	490
71.602	447	71.627	490
71.653	447	71.677	490
71.703	446	71.729	491
71.754	447	71.779	491
71.804	447	71.830	490
71.856	448	71.880	490
71.906	447	71.931	490
71.957	446	71.981	489
72.007	447	72.033	489
72.058	446	72.084	487
72.108	447	72.134	487
72.160	447	72.185	485
72.210	446	72.235	484
72.261	447	72.287	482
72.311	446	72.337	483
72.362	447	72.388	482
72.413	446	72.438	482
72.464	448	72.489	480
72.514	448	72.540	481
72.565	446	72.591	481
72.615	447	72.641	482
72.667	447	72.692	484
72.717	448	72.742	484
72.768	447	72.794	485
72.818	447	72.844	486
72.869	447	72.895	487
72.919	447	72.945	487
72.971	446	72.996	489
73.021	447	73.046	488
73.072	447	73.098	490
73.122	447	73.148	490
73.173	448	73.199	490
73.224	446	73.249	490
73.275	446	73.300	490
73.325	448	73.351	489
73.376	447	73.402	488
73.426	448	73.452	487
73.478	446	73.503	485
73.528	446	73.553	484
73.579	446	73.605	485
73.629	446	73.655	484
73.680	447	73.706	483
73.730	446	73.756	482
73.782	446	73.807	482
73.832	448	73.857	482
73.883	447	73.909	483
73.933	448	73.959	482
73.984	447	74.010	483
74.035	447	74.060	484
74.086	447	74.111	484
74.136	447	74.162	485
74.187	447	74.213	486
74.237	447	74.263	488
74.289	446	74.314	488
74.339	447	74.364	489
74.390	446	74.416	488
74.440	447	74.466	490
74.491	447	74.517	490
74.541	447	74.567	489
74.593	446	74.618	489
74.643	446	74.668	489
74.694	447	74.720	488
74.744	446	74.770	488
74.795	447	74.821	486
74.846	446	74.871	486
74.897	447	74.922	486
74.947	447	74.973	485
74.998	447	75.024	483
75.048	446	75.074	483
75.100	447	75.125	483
75.150	447	75.175	482
75.201	447	75.227	483
75.251	447	75.277	482
75.302	447	75.328	483
75.353	447	75.378	484
75.404	446	75.429	484
75.454	446	75.479	484
75.505	446	75.531	485
75.555	447	75.581	487
75.606	447	75.632	489
75.657	447	75.682	486
75.708	447	75.733	489
75.758	447	75.784	489
75.809	447	75.835	489
75.859	446	75.885	489
75.911	448	75.936	488
75.961	446	75.986	489
76.012	447	76.038	488
76.062	447	76.088	487
76.113	447	76.139	486
76.164	446	76.189	486
76.215	447	76.240	485
76.265	447	76.290	485
76.316	448	76.342	484
76.366	447	76.392	484
76.417	447	76.443	484
76.468	447	76.493	483
76.519	446	76.544	483
76.570	447	76.595	483
76.620	448	76.646	484
76.671	446	76.696	484
76.722	447	76.747	484
76.773	447	76.797	485
76.823	447	76.849	485
76.874	448	76.899	487
76.924	447	76.950	487
76.976	447	77.000	487
77.026	446	77.051	487
77.077	447	77.101	487
77.127	447	77.153	488
77.178	447	77.203	487
77.228	448	77.254	489
77.280	448	77.304	488
77.330	446	77.355	488
77.381	446	77.406	488
77.431	447	77.457	487
77.482	447	77.507	486
77.533	448	77.558	486
77.584	446	77.608	485
77.634	447	77.660	484
77.685	447	77.710	484
77.735	446	77.761	484
77.787	447	77.811	483
77.837	447	77.862	483
77.888	446	77.913	482
77.938	446	77.964	484
77.989	447	78.014	484
78.039	446	78.065	484
78.091	447	78.115	484
78.141	447	78.166	485
78.192	447	78.217	486
78.242	447	78.268	488
78.293	447	78.318	487
78.344	447	78.369	486
78.395	447	78.419	487
78.445	446	78.471	488
78.496	447	78.521	488
78.546	447	78.572	488
78.598	447	78.622	487
78.648	448	78.673	488
78.699	446	78.724	487
78.749	447	78.775	487
78.800	447	78.825	486
78.850	446	78.876	486
78.902	447	78.926	485
78.952	447	78.977	485
79.003	446	79.028	486
79.053	446	79.079	484
79.104	446	79.129	484
79.155	447	79.180	483
79.206	446	79.230	483
79.256	447	79.282	484
79.307	447	79.332	484
79.357	447	79.383	484
79.409	448	79.433	485
79.459	447	79.484	485
79.510	447	79.535	485
79.560	447	79.586	486
79.611	447	79.637	487
79.661	447	79.687	485
79.713	447	79.738	488
79.763	447	79.788	487
79.814	447	79.840	488
79.864	447	79.890	488
79.915	448	79.941	488
79.966	447	79.991	487
80.017	446	80.042	487
80.067	446	80.093	487
80.118	447	80.144	487
80.168	447	80.194	486
80.220	446	80.245	486
80.270	447	80.295	484
80.321	446	80.347	485
80.371	447	80.397	484
80.422	447	80.448	484
80.473	445	80.498	484
80.524	447	80.549	484
80.574	447	80.599	484
80.625	447	80.651	483
80.675	447	80.701	485
80.726	448	80.752	485
80.777	448	80.802	484
80.828	448	80.853	486
80.878	447	80.904	486
80.929	446	80.955	486
80.979	447	81.005	487
81.031	446	81.056	487
81.081	447	81.106	487
81.132	447	81.158	487
81.182	447	81.208	487
81.233	447	81.259	488
81.284	446	81.309	487
81.335	447	81.360	488
81.385	448	81.410	487
81.436	446	81.462	486
81.486	448	81.512	486
81.537	447	81.563	486
81.588	447	81.613	486
81.639	447	81.664	485
81.689	447	81.715	485
81.740	447	81.766	485
81.790	446	81.816	484
81.842	447	81.867	486
81.892	447	81.917	484
81.943	446	81.969	484
81.993	447	82.019	485
82.044	447	82.070	485
82.095	447	82.120	485
82.146	446	82.171	486
82.196	446	82.221	485
82.247	447	82.273	486
82.297	447	82.323	487
82.348	447	82.374	486
82.399	447	82.424	487
82.450	447	82.475	487
82.500	446	82.526	487
82.551	447	82.577	486
82.601	447	82.627	486
82.653	448	82.678	487
82.703	446	82.728	487
82.754	446	82.780	486
82.804	448	82.830	486
82.855	446	82.881	486
82.906	447	82.931	486
82.957	447	82.982	485
83.007	447	83.033	485
83.058	447	83.084	485
83.108	447	83.134	485
83.159	447	83.185	484
83.210	447	83.235	484
83.261	447	83.286	484
83.312	448	83.337	484
83.362	448	83.388	484
83.413	447	83.438	486
83.464	447	83.489	486
83.515	447	83.539	486
83.565	447	83.591	487
83.616	446	83.641	486
83.666	448	83.692	486
83.718	446	83.742	486
83.768	447	83.793	487
83.819	446	83.844	486
83.869	446	83.895	486
83.920	446	83.945	488
83.970	446	83.996	486
84.022	446	84.046	487
84.072	446	84.097	487
84.123	448	84.148	487
84.173	447	84.199	485
84.224	448	84.249	485
84.275	447	84.300	486
84.326	447	84.350	486
84.376	447	84.402	485
84.427	446	84.452	485
84.477	447	84.503	486
84.529	447	84.553	484
84.579	447	84.604	485
84.630	447	84.655	483
84.680	447	84.706	486
84.731	447	84.756	485
84.781	447	84.807	485
84.833	447	84.857	486
84.883	446	84.908	486
84.934	446	84.959	486
84.984	448	85.010	486
85.035	447	85.060	487
85.086	446	85.111	487
85.137	447	85.161	487
85.187	447	85.213	487
85.238	447	85.263	487
85.288	447	85.314	486
